Catelog Name,First Product Line,Second Product Line,Part Num,Internal Model,External Model,Min Price,Area Price,Standard Price,Release Status
,General Storage,HCVR,1.0.01.01.11200,DHI-HCVR5108HE-S3-3T-USA,DHI-HCVR51A08HE-S3 3TB,165.5,172.5,185.5,UnReleased
,General Storage,HCVR,1.0.01.01.11201,DHI-HCVR5108HE-S3-4T-USA,DHI-HCVR51A08HE-S3 4TB,208.0,215.0,228.0,UnReleased
,General Storage,HCVR,1.0.01.01.11202,DHI-HCVR5108HE-S3-6T-USA,DHI-HCVR51A08HE-S3 6TB,305.0,312.0,325.0,UnReleased
,General Storage,HCVR,1.0.01.01.11203,DHI-HCVR5116HE-S3-USA,DHI-HCVR51A16HE-S3,95.0,105.0,120.0,UnReleased
,General Storage,HCVR,1.0.01.01.11204,DHI-HCVR5116HE-S3-1T-USA,DHI-HCVR51A16HE-S3 1TB,148.0,158.0,173.0,UnReleased
,General Storage,HCVR,1.0.01.01.11205,DHI-HCVR5116HE-S3-2T-USA,DHI-HCVR51A16HE-S3 2TB,168.0,178.0,193.0,UnReleased
,General Storage,HCVR,1.0.01.01.11206,DHI-HCVR5116HE-S3-3T-USA,DHI-HCVR51A16HE-S3 3TB,195.5,205.5,220.5,UnReleased
,General Storage,HCVR,1.0.01.01.11207,DHI-HCVR5116HE-S3-4T-USA,DHI-HCVR51A16HE-S3 4TB,238.0,248.0,263.0,UnReleased
,General Storage,HCVR,1.0.01.01.11208,DHI-HCVR5116HE-S3-6T-USA,DHI-HCVR51A16HE-S3 6TB,335.0,345.0,360.0,UnReleased
Monitors,Commercial Display,Monitor,1.0.01.01.11209,DHL32-F600,DHL32-F600,130.0,145.0,160.0,Released
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11235,HCVR5104C-S3,HCVR5104C-S3,33.0,38.0,45.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11244,DHI-HCVR5104HE-S3,DHI-HCVR5104HE-S3,44.0,50.0,60.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11246,DHI-HCVR5108HE-S3,DHI-HCVR5108HE-S3,65.0,72.0,85.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11248,DHI-HCVR5116HE-S3,DHI-HCVR5116HE-S3,95.0,105.0,120.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11249,HCVR5116HE-S3,HCVR5116HE-S3,95.0,105.0,120.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11250,DHI-HCVR5204A-S3,DHI-HCVR5204A-S3,63.0,73.0,88.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11260,DHI-HCVR5216AN-S3,DHI-HCVR5216AN-S3,95.0,105.0,125.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11261,DHI-HCVR4104HS-S3,DHI-HCVR4104HS-S3,25.0,29.0,33.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11265,DHI-HCVR4108HS-S3,DHI-HCVR4108HS-S3,35.0,40.0,48.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11269,DHI-HCVR4116HS-S3,DHI-HCVR4116HS-S3,55.0,65.0,75.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11277,DHI-HCVR4108HE-S3,DHI-HCVR4108HE-S3,45.0,52.0,62.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11294,DHI-HCVR5104C-S3,DHI-HCVR5104C-S3,33.0,38.0,45.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11295,HCVR5104C-S3,HCVR5104C-S3,33.0,38.0,45.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11296,DHI-HCVR5108C-S3,DHI-HCVR5108C-S3,53.0,59.0,70.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11298,DHI-HCVR5104HS-S3,DHI-HCVR5104HS-S3,35.0,40.0,48.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11300,DHI-HCVR5108HS-S3,DHI-HCVR5108HS-S3,54.0,62.0,73.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11302,DHI-HCVR5116HS-S3,DHI-HCVR5116HS-S3,85.0,95.0,110.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11304,DHI-HCVR5104HE-S3,DHI-HCVR5104HE-S3,44.0,50.0,60.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11306,DHI-HCVR5108HE-S3,DHI-HCVR5108HE-S3,65.0,72.0,85.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11308,DHI-HCVR5116HE-S3,DHI-HCVR5116HE-S3,95.0,105.0,120.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11309,HCVR5116HE-S3,HCVR5116HE-S3,95.0,105.0,120.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11314,DHI-HCVR5216A-S3,DHI-HCVR5216A-S3,105.0,115.0,135.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11316,DHI-HCVR5216AN-S3,DHI-HCVR5216AN-S3,95.0,105.0,125.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11318,DHI-HCVR7104C-S3,DHI-HCVR7104C-S3,46.0,56.0,68.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11326,DHI-HCVR7104HE-S3,DHI-HCVR7104HE-S3,53.0,65.0,80.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11328,DHI-HCVR7108HE-S3,DHI-HCVR7108HE-S3,75.0,88.0,105.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11332,DHI-HCVR7204A-S3,DHI-HCVR7204A-S3,70.0,80.0,100.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11333,HCVR7204A-S3,HCVR7204A-S3,70.0,80.0,100.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11334,DHI-HCVR7208A-S3,DHI-HCVR7208A-S3,99.0,110.0,130.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11335,HCVR7208A-S3,HCVR7208A-S3,99.0,110.0,130.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11336,DHI-HCVR7216A-S3,DHI-HCVR7216A-S3,140.0,150.0,170.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11338,DHI-HCVR7216AN-S3,DHI-HCVR7216AN-S3,130.0,140.0,160.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11343,DHI-HCVR7204A-S3,DHI-HCVR7204A-S3,70.0,80.0,100.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11344,HCVR7204A-S3,HCVR7204A-S3,70.0,80.0,100.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11345,DHI-HCVR7208A-S3,DHI-HCVR7208A-S3,99.0,110.0,130.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11346,HCVR7208A-S3,HCVR7208A-S3,99.0,110.0,130.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11351,HCVR2104HS-S3,HCVR2104HS-S3,20.0,25.0,32.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11352,HCVR2108HS-S3,HCVR2108HS-S3,4.0,4.0,4.0,UnReleased
,General Storage,HCVR,1.0.01.01.11356,DHI-HCVR5216AN-S3-USA,DHI-HCVR52A16AN-S3,95.0,105.0,125.0,UnReleased
,General Storage,HCVR,1.0.01.01.11357,DHI-HCVR5216AN-S3-1T-USA,DHI-HCVR52A16AN-S3 1TB,148.0,158.0,178.0,UnReleased
,General Storage,HCVR,1.0.01.01.11358,DHI-HCVR5216AN-S3-2T-USA,DHI-HCVR52A16AN-S3 2TB,168.0,178.0,198.0,UnReleased
,General Storage,HCVR,1.0.01.01.11359,DHI-HCVR5216AN-S3-3T-USA,DHI-HCVR52A16AN-S3 3TB,195.5,205.5,225.5,UnReleased
,General Storage,HCVR,1.0.01.01.11360,DHI-HCVR5216AN-S3-4T-USA,DHI-HCVR52A16AN-S3 4TB,238.0,248.0,268.0,UnReleased
,General Storage,HCVR,1.0.01.01.11361,DHI-HCVR5216AN-S3-6T-USA,DHI-HCVR52A16AN-S3 6TB,335.0,345.0,365.0,UnReleased
,General Storage,HCVR,1.0.01.01.11368,DHI-HCVR5832S-S2-USA,DHI-HCVR58A32S-S2,420.0,460.0,530.0,UnReleased
,General Storage,HCVR,1.0.01.01.11369,DHI-HCVR5832S-S2-2T-USA,DHI-HCVR58A32S-S2 2TB,493.0,533.0,603.0,UnReleased
,General Storage,HCVR,1.0.01.01.11370,DHI-HCVR5832S-S2-4T-USA,DHI-HCVR58A32S-S2 4TB,563.0,603.0,673.0,UnReleased
,General Storage,HCVR,1.0.01.01.11371,DHI-HCVR5832S-S2-6T-USA,DHI-HCVR58A32S-S2 6TB,660.0,700.0,770.0,UnReleased
,General Storage,HCVR,1.0.01.01.11372,DHI-HCVR5832S-S2-12T-USA,DHI-HCVR58A32S-S2 12TB,900.0,940.0,1010.0,UnReleased
,General Storage,HCVR,1.0.01.01.11373,DHI-HCVR5832S-S2-24T-USA,DHI-HCVR58A32S-S2 24TB,1380.0,1420.0,1490.0,UnReleased
,General Storage,HCVR,1.0.01.01.11374,DHI-HCVR7204A-S3-USA,DHI-HCVR72A04A-S3,70.0,80.0,100.0,UnReleased
,General Storage,HCVR,1.0.01.01.11375,DHI-HCVR7204A-S3-1T-USA,DHI-HCVR72A04A-S3 1TB,123.0,133.0,153.0,UnReleased
,General Storage,HCVR,1.0.01.01.11376,DHI-HCVR7204A-S3-2T-USA,DHI-HCVR72A04A-S3 2TB,143.0,153.0,173.0,UnReleased
,General Storage,HCVR,1.0.01.01.11377,DHI-HCVR7204A-S3-3T-USA,DHI-HCVR72A04A-S3 3TB,170.5,180.5,200.5,UnReleased
,General Storage,HCVR,1.0.01.01.11378,DHI-HCVR7204A-S3-4T-USA,DHI-HCVR72A04A-S3 4TB,213.0,223.0,243.0,UnReleased
,General Storage,HCVR,1.0.01.01.11379,DHI-HCVR7204A-S3-6T-USA,DHI-HCVR72A04A-S3 6TB,310.0,320.0,340.0,UnReleased
,General Storage,HCVR,1.0.01.01.11380,DHI-HCVR7208A-S3-USA,DHI-HCVR72A08A-S3,99.0,110.0,130.0,UnReleased
,General Storage,HCVR,1.0.01.01.11381,DHI-HCVR7208A-S3-1T-USA,DHI-HCVR72A08A-S3 1TB,152.0,163.0,183.0,UnReleased
,General Storage,HCVR,1.0.01.01.11382,DHI-HCVR7208A-S3-2T-USA,DHI-HCVR72A08A-S3 2TB,172.0,183.0,203.0,UnReleased
,General Storage,HCVR,1.0.01.01.11383,DHI-HCVR7208A-S3-3T-USA,DHI-HCVR72A08A-S3 3TB,199.5,210.5,230.5,UnReleased
,General Storage,HCVR,1.0.01.01.11384,DHI-HCVR7208A-S3-4T-USA,DHI-HCVR72A08A-S3 4TB,242.0,253.0,273.0,UnReleased
,General Storage,HCVR,1.0.01.01.11385,DHI-HCVR7208A-S3-6T-USA,DHI-HCVR72A08A-S3 6TB,339.0,350.0,370.0,UnReleased
,General Storage,HCVR,1.0.01.01.11392,DHI-HCVR7416L-USA,DHI-HCVR74A16L,310.0,350.0,450.0,UnReleased
,General Storage,HCVR,1.0.01.01.11393,DHI-HCVR7416L-2T-USA,DHI-HCVR74A16L 2TB,383.0,423.0,523.0,UnReleased
,General Storage,HCVR,1.0.01.01.11394,DHI-HCVR7416L-4T-USA,DHI-HCVR74A16L 4TB,453.0,493.0,593.0,UnReleased
,General Storage,HCVR,1.0.01.01.11395,DHI-HCVR7416L-6T-USA,DHI-HCVR74A16L 6TB,550.0,590.0,690.0,UnReleased
,General Storage,HCVR,1.0.01.01.11396,DHI-HCVR7416L-12T-USA,DHI-HCVR74A16L 12TB,790.0,830.0,930.0,UnReleased
,General Storage,HCVR,1.0.01.01.11397,DHI-HCVR7416L-24T-USA,DHI-HCVR74A16L 24TB,1270.0,1310.0,1410.0,UnReleased
,General Storage,HCVR,1.0.01.01.11398,DHI-HCVR7816S-USA,DHI-HCVR78A16S,390.0,430.0,500.0,UnReleased
,General Storage,HCVR,1.0.01.01.11399,DHI-HCVR7816S-2T-USA,DHI-HCVR78A16S 2TB,463.0,503.0,573.0,UnReleased
,General Storage,HCVR,1.0.01.01.11400,DHI-HCVR7816S-4T-USA,DHI-HCVR78A16S 4TB,533.0,573.0,643.0,UnReleased
,General Storage,HCVR,1.0.01.01.11401,DHI-HCVR7816S-6T-USA,DHI-HCVR78A16S 6TB,630.0,670.0,740.0,UnReleased
,General Storage,HCVR,1.0.01.01.11402,DHI-HCVR7816S-12T-USA,DHI-HCVR78A16S 12TB,870.0,910.0,980.0,UnReleased
,General Storage,HCVR,1.0.01.01.11403,DHI-HCVR7816S-24T-USA,DHI-HCVR78A16S 24TB,1350.0,1390.0,1460.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11406,DHI-HCVR5104H-S3,DHI-HCVR5104H-S3,33.0,38.0,46.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11407,DHI-HCVR5108H-S3,DHI-HCVR5108H-S3,52.0,60.0,71.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11408,DHI-HCVR5116H-S3,DHI-HCVR5116H-S3,81.0,90.0,106.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11412,HCVR5116H-S3,HCVR5116H-S3,81.0,90.0,106.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11413,HCVR5104H-S3,HCVR5104H-S3,33.0,38.0,46.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11414,HCVR5108H-S3,HCVR5108H-S3,52.0,60.0,71.0,UnReleased
,General Storage,HCVR,1.0.01.01.11423,DHI-HCVR5216A-S3-4T-USA,DHI-HCVR52A16A-S3 4TB,248.0,258.0,278.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11427,DHI-HCVR8816S-S3,DHI-HCVR8816S-S3,380.0,430.0,500.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11428,HCVR8808S-S3,HCVR8808S-S3,300.0,340.0,410.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11429,DHI-HCVR8808S-S3,DHI-HCVR8808S-S3,300.0,340.0,410.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11447,HCVR8416L-S3,HCVR8416L-S3,310.0,360.0,430.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11448,DHI-HCVR8416L-S3,DHI-HCVR8416L-S3,310.0,360.0,430.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11449,HCVR8408L-S3,HCVR8408L-S3,240.0,280.0,350.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11451,DHI-HCVR8408L-S3,DHI-HCVR8408L-S3,240.0,280.0,350.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11456,HCVR8208A-S3,HCVR8208A-S3,200.0,240.0,300.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11458,DHI-HCVR8216A-S3,DHI-HCVR8216A-S3,250.0,290.0,370.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11459,DHI-HCVR8208A-S3,DHI-HCVR8208A-S3,200.0,240.0,300.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11460,DHI-HCVR8204A-S3,DHI-HCVR8204A-S3,,,,UnReleased
Decoder,Central Control,Display Control,1.0.01.01.11514,NVD0905DH-4I-4K,NVD0905DH-4I-4K,850.0,960.0,1000.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11517,HCVR5108H-S3-Cayenne,HCVR5108H-S3-Cayenne,54.0,62.0,73.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11518,HCVR5108H-S3-Panamera,HCVR5108H-S3-Panamera,58.0,66.0,77.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11530,DHR-3000-BETA01,DDH-3532-200N00,212.34,220.0,220.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11531,DHR-5000-BETA01,DRH-5532-400N00,282.23,290.0,290.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11534,DHI-HCVR4232AN-S3,DHI-HCVR4232AN-S3,95.0,110.0,130.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11535,DHI-HCVR5232AN-S3,DHI-HCVR5232AN-S3,130.0,160.0,180.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11536,HCVR4232AN-S3,HCVR4232AN-S3,95.0,110.0,130.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11537,HCVR5232AN-S3,HCVR5232AN-S3,130.0,160.0,180.0,UnReleased
Monitors,Commercial Display,Monitor,1.0.01.01.11543,DHL43-F600,DHL43-F600,210.0,225.0,240.0,UnReleased
Monitors,Commercial Display,Monitor,1.0.01.01.11544,DHL43-F600,DHL43-F600,210.0,225.0,240.0,UnReleased
Monitors,Commercial Display,Monitor,1.0.01.01.11545,DHL43-F600,DHL43-F600,210.0,225.0,240.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11546,DHI-HCVR7108H-4M,DHI-HCVR7108H-4M,70.0,80.0,95.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11547,HCVR5104H-S3-Cayenne,HCVR5104H-S3-Cayenne,39.0,44.0,52.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11548,HCVR5104H-S3-Panamera,HCVR5104H-S3-Panamera,39.0,44.0,52.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11549,HCVR5116H-S3-Cayenne,HCVR5116H-S3-Cayenne,89.0,99.0,114.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11550,HCVR5116H-S3-Panamera,HCVR5116H-S3-Panamera,89.0,99.0,114.0,UnReleased
Monitors,Commercial Display,Monitor,1.0.01.01.11551,DHL22-F600,DHL22-F600,70.0,75.0,84.0,UnReleased
Monitors,Commercial Display,Monitor,1.0.01.01.11552,DHL22-F600,DHL22-F600,70.0,75.0,84.0,UnReleased
Monitors,Commercial Display,Monitor,1.0.01.01.11553,DHL22-F600,DHL22-F600,70.0,75.0,84.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11555,HCVR5216AN-S3-Cayenne,HCVR5216AN-S3-Cayenne,95.0,105.0,125.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11556,HCVR5104H-S3-Amcrest,HCVR5104H-S3-Amcrest,40.0,40.0,40.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11558,HCVR7104H-S3-Amcrest,HCVR7104H-S3-Amcrest,55.0,55.0,55.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11559,HCVR7108H-S3-Amcrest,HCVR7108H-S3-Amcrest,95.0,95.0,95.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11564,DHI-HCVR7116H-4M,DHI-HCVR7116H-4M,110.0,120.0,140.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11565,DHI-HCVR7216AN-4M,DHI-HCVR7216AN-4M,130.0,140.0,160.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11594,DHI-HCVR8416L-S3,DHI-HCVR8416L-S3,310.0,360.0,430.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11600,DHI-HCVR8816S-S3,DHI-HCVR8816S-S3,380.0,430.0,500.0,UnReleased
ATM&Encode&Others,General Storage,HCVR,1.0.01.01.11601,HCVR8816S-S3,HCVR8816S-S3,380.0,430.0,500.0,UnReleased
,General Storage,HCVR,1.0.01.01.11602,DHI-HCVR82A08A-S3-USA,DHI-HCVR82A08A-S3,200.0,240.0,300.0,UnReleased
,General Storage,HCVR,1.0.01.01.11603,DHI-HCVR82A16A-S3-USA,DHI-HCVR82A16A-S3,250.0,290.0,370.0,UnReleased
,General Storage,HCVR,1.0.01.01.11604,DHI-HCVR84A16L-S3-USA,DHI-HCVR84A16L-S3,310.0,360.0,430.0,UnReleased
,General Storage,HCVR,1.0.01.01.11605,DHI-HCVR88A16S-S3-USA,DHI-HCVR88A16S-S3,380.0,430.0,500.0,UnReleased
Matrix,Central Control,Display Control,1.0.01.01.11608,VDC1805H-M60,VDC1805H-M60,1600.0,2500.0,3200.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11609,HCVR7104H-4M,HCVR7104H-4M,50.0,60.0,75.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11610,DHI-HCVR7104H-4M,DHI-HCVR7104H-4M,50.0,60.0,75.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11611,HCVR7108H-4M,HCVR7108H-4M,70.0,80.0,95.0,UnReleased
Matrix,Central Control,Display Control,1.0.01.01.11619,VDC0905H-M60,VDC0905H-M60,1300.0,1800.0,2500.0,UnReleased
Matrix,Central Control,Display Control,1.0.01.01.11622,VDC1205H-M60,VDC1205H-M60,1400.0,2000.0,2700.0,UnReleased
Matrix,Central Control,Display Control,1.0.01.01.11625,VDC1505H-M60,VDC1505H-M60,1500.0,2200.0,2900.0,UnReleased
Decoder,Central Control,Display Control,1.0.01.01.11630,NVD1505DH-4I-4K,NVD1505DH-4I-4K,1700.0,1900.0,2000.0,UnReleased
Decoder,Central Control,Display Control,1.0.01.01.11635,NVD2105DH-4I-4K,NVD2105DH-4I-4K,2100.0,2350.0,2500.0,UnReleased
Project Accessories,Central Control,Display Control,1.0.01.01.11642,VDC0605UH-NVD,VDC0605UH-NVD,210.0,220.0,240.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11649,HCVR7116H-S3-Panamera,HCVR7116H-S3-Panamera,110.0,120.0,140.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11650,HCVR7216A-S3-Panamera,HCVR7216A-S3-Panamera,140.0,150.0,170.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11653,HCVR7116H-4M,HCVR7116H-4M,110.0,120.0,140.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11654,HCVR7216AN-4M,HCVR7216AN-4M,130.0,140.0,160.0,UnReleased
HDCVI Recorders,General Storage,ATM,1.0.01.01.11656,DH-HCVR0404AS-VD,DH-HCVR0404AS-VD,100.0,120.0,150.0,UnReleased
HDCVI Recorders,General Storage,ATM,1.0.01.01.11657,DHI-HCVR0404AS-VD,DHI-HCVR0404AS-VD,85.0,105.0,120.0,UnReleased
HDCVI Recorders,General Storage,ATM,1.0.01.01.11659,DHI-HCVR0404AS-V,DHI-HCVR0404AS-V,65.0,80.0,95.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11661,DHI-HCVR7204AN-4M,DHI-HCVR7204AN-4M,70.0,80.0,100.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11662,DHI-HCVR7208AN-4M,DHI-HCVR7208AN-4M,90.0,100.0,115.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11663,HCVR7204AN-4M,HCVR7204AN-4M,70.0,80.0,100.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11664,HCVR7208AN-4M,HCVR7208AN-4M,90.0,100.0,115.0,UnReleased
Decoder,Central Control,Display Control,1.0.01.01.11674,NVD1805DH-4I-4K,NVD1805DH-4I-4K,1850.0,2150.0,2250.0,UnReleased
Decoder,Central Control,Display Control,1.0.01.01.11679,NVD1205DH-4I-4K,NVD1205DH-4I-4K,1600.0,1780.0,1850.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11685,DHI-HCVR5232AN-S3,DHI-HCVR5232AN-S3,160.0,160.0,190.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11689,DHI-HCVR5232AN-S3,DHI-HCVR5232AN-S3,160.0,160.0,190.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11700,DHI-XVR4108HS,DHI-XVR4108HS,30.0,35.0,43.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11701,DHI-XVR5408L,DHI-XVR5408L,115.0,145.0,185.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11702,XVR5408L,XVR5408L,115.0,145.0,185.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11703,DHI-XVR5808S,DHI-XVR5808S,140.0,180.0,230.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11704,XVR5808S,XVR5808S,140.0,180.0,230.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11705,DHI-XVR4104HS,DHI-XVR4104HS,24.0,28.0,32.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11706,DHI-XVR4116HS,DHI-XVR4116HS,50.0,58.0,69.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11707,XVR4104HS,XVR4104HS,24.0,28.0,32.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11708,XVR4108HS,XVR4108HS,30.0,35.0,43.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11709,XVR4116HS,XVR4116HS,50.0,58.0,69.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11711,XVR2108HS,XVR2108HS,,,,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11713,DHI-XVR5104HS,DHI-XVR5104HS,31.0,36.0,44.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11714,DHI-XVR5108HS,DHI-XVR5108HS,50.0,58.0,69.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11715,DHI-XVR5116HS,DHI-XVR5116HS,79.0,88.0,104.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11716,XVR5104HS,XVR5104HS,31.0,36.0,44.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11717,XVR5108HS,XVR5108HS,50.0,58.0,69.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11718,XVR5116HS,XVR5116HS,79.0,88.0,104.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11719,DHI-XVR4104C,DHI-XVR4104C,23.0,27.0,31.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11720,XVR4104C,XVR4104C,23.0,27.0,31.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11721,DHI-XVR4108C,DHI-XVR4108C,29.0,34.0,42.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11722,XVR4108C,XVR4108C,29.0,34.0,42.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11723,DHI-XVR5104C,DHI-XVR5104C,30.0,35.0,42.0,UnReleased
HDCVI Recorders,General Storage,HCVR,1.0.01.01.11724,XVR5104C,XVR5104C,30.0,35.0,42.0,UnReleased
